# Average and median income of Finnish population per area code. Data for 2022.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# 18: 18 vuotta täyttäneet yhteensä (HR)
# avg: Asukkaiden keskitulot (HR)
# med: Asukkaiden mediaanitulot (HR)
# low: Alimpaan tuloluokkaan kuuluvat asukkaat (HR)
# mid: Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)
# upp: Ylimpään tuloluokkaan kuuluvat asukkaat (HR)
# cum: Asukkaiden ostovoimakertymä (HR)
#
# CSV-Schema:
# area_code, area_name, 18, avg, med, low, mid, upp, cum
#

04150; Martinkylä (Sipoo); 502; 32826; 27760; 82; 282; 138; 16478677
04170; Paippinen (Sipoo); 983; 31616; 29592; 145; 537; 301; 31078820
04200; Kerava Keskus (Kerava); 10258; 28082; 25249; 1563; 6548; 2147; 288063448
04220; Ahjo-Kaskela (Kerava); 4083; 30014; 27855; 619; 2393; 1071; 122547894
04230; Pihkaniitty (Kerava); 5928; 30549; 28464; 723; 3609; 1596; 181091773
04240; Talma (Sipoo); 953; 32650; 28930; 146; 504; 303; 31115849
04250; Alikerava (Kerava); 4523; 25601; 23962; 788; 3007; 728; 115791282
04260; Savio (Kerava); 5162; 28398; 26090; 826; 3227; 1109; 146592438
04300; Hyrylä (Tuusula); 9467; 32073; 27693; 1380; 5495; 2592; 303639461
04310; Tuusula Kirkonkylä (Tuusula); 1920; 40721; 31588; 269; 886; 765; 78183637
04320; Riihikallio (Tuusula); 3961; 31774; 28350; 482; 2383; 1096; 125856930
04330; Lahela (Tuusula); 1869; 36486; 32749; 219; 881; 769; 68193194
04340; Mattila (Tuusula); 2062; 32781; 29213; 253; 1144; 665; 67595084
04350; Nahkela (Tuusula); 386; 33838; 29308; 60; 200; 126; 13061416
04360; Ruotsinkylä-Kiilinmäki (Tuusula); 915; 32407; 27982; 157; 495; 263; 29652437
04370; Rusutjärvi (Tuusula); 573; 32857; 29454; 88; 289; 196; 18826973
04380; Tuomala (Tuusula); 459; 43960; 30564; 69; 219; 171; 20177477
04390; Jäniksenlinna (Tuusula); 335; 31705; 29870; 52; 173; 110; 10621238
04400; Loutti (Järvenpää); 9628; 29095; 26256; 1373; 6024; 2231; 280125412
04410; Järvenpää Keskus (Järvenpää); 10130; 27454; 25541; 1607; 6511; 2012; 278109308
04420; Kyrölä (Järvenpää); 3195; 32089; 29699; 391; 1821; 983; 102525020
04430; Kinnari-Mikonkorpi (Järvenpää); 7297; 32552; 29696; 867; 4144; 2286; 237535487
04440; Jamppa (Järvenpää); 3539; 26078; 24342; 648; 2274; 617; 92289245
04460; Nummenkylä (Järvenpää); 1436; 33041; 30988; 167; 789; 480; 47446506
