"12f6 -- 8. Asukkaiden pääasiallinen toiminta, 2010-2022"

"Postinumeroalue";"Tiedot";"2022"
"00660  Länsi-Pakila (Helsinki)";"Eläkeläiset (PT)";1612
"00660  Länsi-Pakila (Helsinki)";"Muut (PT)";168
"00670  Paloheinä (Helsinki)";"Asukkaat yhteensä (PT)";5922
"00670  Paloheinä (Helsinki)";"Työlliset (PT)";2744
"00670  Paloheinä (Helsinki)";"Työttömät (PT)";132
"00670  Paloheinä (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1218
"00670  Paloheinä (Helsinki)";"Opiskelijat (PT)";447
"00670  Paloheinä (Helsinki)";"Eläkeläiset (PT)";1244
"00670  Paloheinä (Helsinki)";"Muut (PT)";137
"00680  Itä-Pakila (Helsinki)";"Asukkaat yhteensä (PT)";3670
"00680  Itä-Pakila (Helsinki)";"Työlliset (PT)";1751
"00680  Itä-Pakila (Helsinki)";"Työttömät (PT)";105
"00680  Itä-Pakila (Helsinki)";"Lapset 0-14-vuotiaat (PT)";762
"00680  Itä-Pakila (Helsinki)";"Opiskelijat (PT)";273
"00680  Itä-Pakila (Helsinki)";"Eläkeläiset (PT)";659
"00680  Itä-Pakila (Helsinki)";"Muut (PT)";120
"00690  Torpparinmäki (Helsinki)";"Asukkaat yhteensä (PT)";2816
"00690  Torpparinmäki (Helsinki)";"Työlliset (PT)";1318
"00690  Torpparinmäki (Helsinki)";"Työttömät (PT)";74
"00690  Torpparinmäki (Helsinki)";"Lapset 0-14-vuotiaat (PT)";639
"00690  Torpparinmäki (Helsinki)";"Opiskelijat (PT)";215
"00690  Torpparinmäki (Helsinki)";"Eläkeläiset (PT)";494
"00690  Torpparinmäki (Helsinki)";"Muut (PT)";76
"00700  Malmi (Helsinki)";"Asukkaat yhteensä (PT)";13991
"00700  Malmi (Helsinki)";"Työlliset (PT)";5960
"00700  Malmi (Helsinki)";"Työttömät (PT)";1022
"00700  Malmi (Helsinki)";"Lapset 0-14-vuotiaat (PT)";2352
"00700  Malmi (Helsinki)";"Opiskelijat (PT)";1106
"00700  Malmi (Helsinki)";"Eläkeläiset (PT)";2863
"00700  Malmi (Helsinki)";"Muut (PT)";688
"00710  Pihlajamäki - Viikinmäki (Helsinki)";"Asukkaat yhteensä (PT)";12678
"00710  Pihlajamäki - Viikinmäki (Helsinki)";"Työlliset (PT)";5535
"00710  Pihlajamäki - Viikinmäki (Helsinki)";"Työttömät (PT)";930
"00710  Pihlajamäki - Viikinmäki (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1931
"00710  Pihlajamäki - Viikinmäki (Helsinki)";"Opiskelijat (PT)";967
"00710  Pihlajamäki - Viikinmäki (Helsinki)";"Eläkeläiset (PT)";2631
"00710  Pihlajamäki - Viikinmäki (Helsinki)";"Muut (PT)";684
"00720  Pukinmäki (Helsinki)";"Asukkaat yhteensä (PT)";8825
"00720  Pukinmäki (Helsinki)";"Työlliset (PT)";3861
"00720  Pukinmäki (Helsinki)";"Työttömät (PT)";503
"00720  Pukinmäki (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1349
"00720  Pukinmäki (Helsinki)";"Opiskelijat (PT)";664
"00720  Pukinmäki (Helsinki)";"Eläkeläiset (PT)";2034
"00720  Pukinmäki (Helsinki)";"Muut (PT)";414
"00730  Tapanila (Helsinki)";"Asukkaat yhteensä (PT)";11390
"00730  Tapanila (Helsinki)";"Työlliset (PT)";5477
"00730  Tapanila (Helsinki)";"Työttömät (PT)";529
"00730  Tapanila (Helsinki)";"Lapset 0-14-vuotiaat (PT)";2075
"00730  Tapanila (Helsinki)";"Opiskelijat (PT)";788
"00730  Tapanila (Helsinki)";"Eläkeläiset (PT)";2179
"00730  Tapanila (Helsinki)";"Muut (PT)";342
"00740  Siltamäki (Helsinki)";"Asukkaat yhteensä (PT)";10328
"00740  Siltamäki (Helsinki)";"Työlliset (PT)";4650
"00740  Siltamäki (Helsinki)";"Työttömät (PT)";487
"00740  Siltamäki (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1871
"00740  Siltamäki (Helsinki)";"Opiskelijat (PT)";797
"00740  Siltamäki (Helsinki)";"Eläkeläiset (PT)";2152
"00740  Siltamäki (Helsinki)";"Muut (PT)";371
"00750  Tapulikaupunki (Helsinki)";"Asukkaat yhteensä (PT)";9449
"00750  Tapulikaupunki (Helsinki)";"Työlliset (PT)";4145
"00750  Tapulikaupunki (Helsinki)";"Työttömät (PT)";620
"00750  Tapulikaupunki (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1712
"00750  Tapulikaupunki (Helsinki)";"Opiskelijat (PT)";812
"00750  Tapulikaupunki (Helsinki)";"Eläkeläiset (PT)";1751
"00750  Tapulikaupunki (Helsinki)";"Muut (PT)";409
"00760  Puistola - Heikinlaakso (Helsinki)";"Asukkaat yhteensä (PT)";7464
"00760  Puistola - Heikinlaakso (Helsinki)";"Työlliset (PT)";3468
"00760  Puistola - Heikinlaakso (Helsinki)";"Työttömät (PT)";272
"00760  Puistola - Heikinlaakso (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1483
"00760  Puistola - Heikinlaakso (Helsinki)";"Opiskelijat (PT)";546
"00760  Puistola - Heikinlaakso (Helsinki)";"Eläkeläiset (PT)";1472
"00760  Puistola - Heikinlaakso (Helsinki)";"Muut (PT)";223
"00770  Jakomäki - Alppikylä (Helsinki)";"Asukkaat yhteensä (PT)";7166
"00770  Jakomäki - Alppikylä (Helsinki)";"Työlliset (PT)";3106
"00770  Jakomäki - Alppikylä (Helsinki)";"Työttömät (PT)";581
"00770  Jakomäki - Alppikylä (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1243
"00770  Jakomäki - Alppikylä (Helsinki)";"Opiskelijat (PT)";579
"00770  Jakomäki - Alppikylä (Helsinki)";"Eläkeläiset (PT)";1300
"00770  Jakomäki - Alppikylä (Helsinki)";"Muut (PT)";357
"00780  Tapaninvainio (Helsinki)";"Asukkaat yhteensä (PT)";6789
"00780  Tapaninvainio (Helsinki)";"Työlliset (PT)";3096
"00780  Tapaninvainio (Helsinki)";"Työttömät (PT)";269
"00780  Tapaninvainio (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1044
"00780  Tapaninvainio (Helsinki)";"Opiskelijat (PT)";404
"00780  Tapaninvainio (Helsinki)";"Eläkeläiset (PT)";1819
"00780  Tapaninvainio (Helsinki)";"Muut (PT)";157
"00790  Viikki (Helsinki)";"Asukkaat yhteensä (PT)";10585
"00790  Viikki (Helsinki)";"Työlliset (PT)";4924
"00790  Viikki (Helsinki)";"Työttömät (PT)";462
"00790  Viikki (Helsinki)";"Lapset 0-14-vuotiaat (PT)";2106
"00790  Viikki (Helsinki)";"Opiskelijat (PT)";1383
"00790  Viikki (Helsinki)";"Eläkeläiset (PT)";1235
"00790  Viikki (Helsinki)";"Muut (PT)";475
"00800  Länsi-Herttoniemi (Helsinki)";"Asukkaat yhteensä (PT)";7558
"00800  Länsi-Herttoniemi (Helsinki)";"Työlliset (PT)";3778
"00800  Länsi-Herttoniemi (Helsinki)";"Työttömät (PT)";508
"00800  Länsi-Herttoniemi (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1009
"00800  Länsi-Herttoniemi (Helsinki)";"Opiskelijat (PT)";617
"00800  Länsi-Herttoniemi (Helsinki)";"Eläkeläiset (PT)";1408
"00800  Länsi-Herttoniemi (Helsinki)";"Muut (PT)";238
"00810  Herttoniemenranta (Helsinki)";"Asukkaat yhteensä (PT)";11937
"00810  Herttoniemenranta (Helsinki)";"Työlliset (PT)";6002
"00810  Herttoniemenranta (Helsinki)";"Työttömät (PT)";766
"00810  Herttoniemenranta (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1795
"00810  Herttoniemenranta (Helsinki)";"Opiskelijat (PT)";835
"00810  Herttoniemenranta (Helsinki)";"Eläkeläiset (PT)";2114
"00810  Herttoniemenranta (Helsinki)";"Muut (PT)";425
"00820  Roihuvuori (Helsinki)";"Asukkaat yhteensä (PT)";7794
"00820  Roihuvuori (Helsinki)";"Työlliset (PT)";3589
"00820  Roihuvuori (Helsinki)";"Työttömät (PT)";588
"00820  Roihuvuori (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1184
"00820  Roihuvuori (Helsinki)";"Opiskelijat (PT)";572
"00820  Roihuvuori (Helsinki)";"Eläkeläiset (PT)";1533
"00820  Roihuvuori (Helsinki)";"Muut (PT)";328
"00830  Tammisalo (Helsinki)";"Asukkaat yhteensä (PT)";2257
"00830  Tammisalo (Helsinki)";"Työlliset (PT)";1012
"00830  Tammisalo (Helsinki)";"Työttömät (PT)";60
"00830  Tammisalo (Helsinki)";"Lapset 0-14-vuotiaat (PT)";447
"00830  Tammisalo (Helsinki)";"Opiskelijat (PT)";144
"00830  Tammisalo (Helsinki)";"Eläkeläiset (PT)";520
"00830  Tammisalo (Helsinki)";"Muut (PT)";74
"00840  Yliskylä (Helsinki)";"Asukkaat yhteensä (PT)";8916
"00840  Yliskylä (Helsinki)";"Työlliset (PT)";4029
"00840  Yliskylä (Helsinki)";"Työttömät (PT)";370
"00840  Yliskylä (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1430
"00840  Yliskylä (Helsinki)";"Opiskelijat (PT)";553
"00840  Yliskylä (Helsinki)";"Eläkeläiset (PT)";2295
"00840  Yliskylä (Helsinki)";"Muut (PT)";239
"00850  Jollas (Helsinki)";"Asukkaat yhteensä (PT)";3112
"00850  Jollas (Helsinki)";"Työlliset (PT)";1455
"00850  Jollas (Helsinki)";"Työttömät (PT)";111
"00850  Jollas (Helsinki)";"Lapset 0-14-vuotiaat (PT)";657
"00850  Jollas (Helsinki)";"Opiskelijat (PT)";250
"00850  Jollas (Helsinki)";"Eläkeläiset (PT)";511
"00850  Jollas (Helsinki)";"Muut (PT)";128
"00860  Santahamina (Helsinki)";"Asukkaat yhteensä (PT)";293
"00860  Santahamina (Helsinki)";"Työlliset (PT)";206
"00860  Santahamina (Helsinki)";"Työttömät (PT)";6
"00860  Santahamina (Helsinki)";"Lapset 0-14-vuotiaat (PT)";54
"00860  Santahamina (Helsinki)";"Opiskelijat (PT)";20
"00860  Santahamina (Helsinki)";"Eläkeläiset (PT)";3
"00860  Santahamina (Helsinki)";"Muut (PT)";4
"00870  Gunillanmäki - Hevossalmi (Helsinki)";"Asukkaat yhteensä (PT)";6125
"00870  Gunillanmäki - Hevossalmi (Helsinki)";"Työlliset (PT)";2739
"00870  Gunillanmäki - Hevossalmi (Helsinki)";"Työttömät (PT)";413
"00870  Gunillanmäki - Hevossalmi (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1105
"00870  Gunillanmäki - Hevossalmi (Helsinki)";"Opiskelijat (PT)";506
"00870  Gunillanmäki - Hevossalmi (Helsinki)";"Eläkeläiset (PT)";1134
"00870  Gunillanmäki - Hevossalmi (Helsinki)";"Muut (PT)";228
"00880  Keski-Herttoniemi - Roihupelto (Helsinki)";"Asukkaat yhteensä (PT)";1383
"00880  Keski-Herttoniemi - Roihupelto (Helsinki)";"Työlliset (PT)";850
"00880  Keski-Herttoniemi - Roihupelto (Helsinki)";"Työttömät (PT)";55
"00880  Keski-Herttoniemi - Roihupelto (Helsinki)";"Lapset 0-14-vuotiaat (PT)";154
"00880  Keski-Herttoniemi - Roihupelto (Helsinki)";"Opiskelijat (PT)";75
"00880  Keski-Herttoniemi - Roihupelto (Helsinki)";"Eläkeläiset (PT)";210
"00880  Keski-Herttoniemi - Roihupelto (Helsinki)";"Muut (PT)";39
"00890  Östersundom (Helsinki)";"Asukkaat yhteensä (PT)";1785
"00890  Östersundom (Helsinki)";"Työlliset (PT)";945
"00890  Östersundom (Helsinki)";"Työttömät (PT)";75
"00890  Östersundom (Helsinki)";"Lapset 0-14-vuotiaat (PT)";265
"00890  Östersundom (Helsinki)";"Opiskelijat (PT)";164
"00890  Östersundom (Helsinki)";"Eläkeläiset (PT)";255
"00890  Östersundom (Helsinki)";"Muut (PT)";81
"00900  Puotinharju (Helsinki)";"Asukkaat yhteensä (PT)";4186
"00900  Puotinharju (Helsinki)";"Työlliset (PT)";1703
"00900  Puotinharju (Helsinki)";"Työttömät (PT)";372
"00900  Puotinharju (Helsinki)";"Lapset 0-14-vuotiaat (PT)";614
"00900  Puotinharju (Helsinki)";"Opiskelijat (PT)";282
"00900  Puotinharju (Helsinki)";"Eläkeläiset (PT)";957
"00900  Puotinharju (Helsinki)";"Muut (PT)";258
"00910  Puotila (Helsinki)";"Asukkaat yhteensä (PT)";5894
"00910  Puotila (Helsinki)";"Työlliset (PT)";2710
"00910  Puotila (Helsinki)";"Työttömät (PT)";413
"00910  Puotila (Helsinki)";"Lapset 0-14-vuotiaat (PT)";754
"00910  Puotila (Helsinki)";"Opiskelijat (PT)";449
"00910  Puotila (Helsinki)";"Eläkeläiset (PT)";1332
"00910  Puotila (Helsinki)";"Muut (PT)";236
"00920  Myllypuro (Helsinki)";"Asukkaat yhteensä (PT)";14035
"00920  Myllypuro (Helsinki)";"Työlliset (PT)";6042
"00920  Myllypuro (Helsinki)";"Työttömät (PT)";811
"00920  Myllypuro (Helsinki)";"Lapset 0-14-vuotiaat (PT)";2504
"00920  Myllypuro (Helsinki)";"Opiskelijat (PT)";1020
"00920  Myllypuro (Helsinki)";"Eläkeläiset (PT)";3109
"00920  Myllypuro (Helsinki)";"Muut (PT)";549
"00930  Itäkeskus - Marjaniemi (Helsinki)";"Asukkaat yhteensä (PT)";6600
"00930  Itäkeskus - Marjaniemi (Helsinki)";"Työlliset (PT)";2628
"00930  Itäkeskus - Marjaniemi (Helsinki)";"Työttömät (PT)";484
"00930  Itäkeskus - Marjaniemi (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1043
"00930  Itäkeskus - Marjaniemi (Helsinki)";"Opiskelijat (PT)";540
"00930  Itäkeskus - Marjaniemi (Helsinki)";"Eläkeläiset (PT)";1507
"00930  Itäkeskus - Marjaniemi (Helsinki)";"Muut (PT)";398
"00940  Kontula - Vesala - Kivikko (Helsinki)";"Asukkaat yhteensä (PT)";26070
"00940  Kontula - Vesala - Kivikko (Helsinki)";"Työlliset (PT)";9894
"00940  Kontula - Vesala - Kivikko (Helsinki)";"Työttömät (PT)";2362
"00940  Kontula - Vesala - Kivikko (Helsinki)";"Lapset 0-14-vuotiaat (PT)";4211
"00940  Kontula - Vesala - Kivikko (Helsinki)";"Opiskelijat (PT)";2354
"00940  Kontula - Vesala - Kivikko (Helsinki)";"Eläkeläiset (PT)";5524
"00940  Kontula - Vesala - Kivikko (Helsinki)";"Muut (PT)";1725
"00950  Vartioharju (Helsinki)";"Asukkaat yhteensä (PT)";6395
"00950  Vartioharju (Helsinki)";"Työlliset (PT)";3101
"00950  Vartioharju (Helsinki)";"Työttömät (PT)";252
"00950  Vartioharju (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1080
"00950  Vartioharju (Helsinki)";"Opiskelijat (PT)";456
"00950  Vartioharju (Helsinki)";"Eläkeläiset (PT)";1315
"00950  Vartioharju (Helsinki)";"Muut (PT)";191
"00960  Pohjois-Vuosaari (Helsinki)";"Asukkaat yhteensä (PT)";7199
"00960  Pohjois-Vuosaari (Helsinki)";"Työlliset (PT)";3250
"00960  Pohjois-Vuosaari (Helsinki)";"Työttömät (PT)";487
"00960  Pohjois-Vuosaari (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1079
"00960  Pohjois-Vuosaari (Helsinki)";"Opiskelijat (PT)";474
"00960  Pohjois-Vuosaari (Helsinki)";"Eläkeläiset (PT)";1632
"00960  Pohjois-Vuosaari (Helsinki)";"Muut (PT)";277
"00970  Mellunmäki (Helsinki)";"Asukkaat yhteensä (PT)";10859
"00970  Mellunmäki (Helsinki)";"Työlliset (PT)";4580
"00970  Mellunmäki (Helsinki)";"Työttömät (PT)";842
"00970  Mellunmäki (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1547
"00970  Mellunmäki (Helsinki)";"Opiskelijat (PT)";871
"00970  Mellunmäki (Helsinki)";"Eläkeläiset (PT)";2523
"00970  Mellunmäki (Helsinki)";"Muut (PT)";496
"00980  Etelä-Vuosaari (Helsinki)";"Asukkaat yhteensä (PT)";22890
"00980  Etelä-Vuosaari (Helsinki)";"Työlliset (PT)";9054
"00980  Etelä-Vuosaari (Helsinki)";"Työttömät (PT)";1912
"00980  Etelä-Vuosaari (Helsinki)";"Lapset 0-14-vuotiaat (PT)";3883
"00980  Etelä-Vuosaari (Helsinki)";"Opiskelijat (PT)";1887
"00980  Etelä-Vuosaari (Helsinki)";"Eläkeläiset (PT)";4897
"00980  Etelä-Vuosaari (Helsinki)";"Muut (PT)";1257
"00990  Aurinkolahti (Helsinki)";"Asukkaat yhteensä (PT)";8701
"00990  Aurinkolahti (Helsinki)";"Työlliset (PT)";4067
"00990  Aurinkolahti (Helsinki)";"Työttömät (PT)";449
"00990  Aurinkolahti (Helsinki)";"Lapset 0-14-vuotiaat (PT)";1235
"00990  Aurinkolahti (Helsinki)";"Opiskelijat (PT)";540
"00990  Aurinkolahti (Helsinki)";"Eläkeläiset (PT)";2063
"00990  Aurinkolahti (Helsinki)";"Muut (PT)";347
"01120  Västerskog (Sipoo)";"Asukkaat yhteensä (PT)";1455
"01120  Västerskog (Sipoo)";"Työlliset (PT)";704
"01120  Västerskog (Sipoo)";"Työttömät (PT)";50
"01120  Västerskog (Sipoo)";"Lapset 0-14-vuotiaat (PT)";228
"01120  Västerskog (Sipoo)";"Opiskelijat (PT)";108
"01120  Västerskog (Sipoo)";"Eläkeläiset (PT)";317
"01120  Västerskog (Sipoo)";"Muut (PT)";48
"01150  Söderkulla (Sipoo)";"Asukkaat yhteensä (PT)";6750
"01150  Söderkulla (Sipoo)";"Työlliset (PT)";3447
"01150  Söderkulla (Sipoo)";"Työttömät (PT)";233
"01150  Söderkulla (Sipoo)";"Lapset 0-14-vuotiaat (PT)";1297
"01150  Söderkulla (Sipoo)";"Opiskelijat (PT)";496
"01150  Söderkulla (Sipoo)";"Eläkeläiset (PT)";1121
"01150  Söderkulla (Sipoo)";"Muut (PT)";156
"01180  Kalkkiranta (Sipoo)";"Asukkaat yhteensä (PT)";493
"01180  Kalkkiranta (Sipoo)";"Työlliset (PT)";247
"01180  Kalkkiranta (Sipoo)";"Työttömät (PT)";15
"01180  Kalkkiranta (Sipoo)";"Lapset 0-14-vuotiaat (PT)";69
"01180  Kalkkiranta (Sipoo)";"Opiskelijat (PT)";36
"01180  Kalkkiranta (Sipoo)";"Eläkeläiset (PT)";113
"01180  Kalkkiranta (Sipoo)";"Muut (PT)";13
"01190  Box (Sipoo)";"Asukkaat yhteensä (PT)";1011
"01190  Box (Sipoo)";"Työlliset (PT)";501
"01190  Box (Sipoo)";"Työttömät (PT)";31
"01190  Box (Sipoo)";"Lapset 0-14-vuotiaat (PT)";168
"01190  Box (Sipoo)";"Opiskelijat (PT)";55
"01190  Box (Sipoo)";"Eläkeläiset (PT)";237
"01190  Box (Sipoo)";"Muut (PT)";19
"01200  Hakunila (Vantaa)";"Asukkaat yhteensä (PT)";12659
"01200  Hakunila (Vantaa)";"Työlliset (PT)";5347
"01200  Hakunila (Vantaa)";"Työttömät (PT)";1078
"01200  Hakunila (Vantaa)";"Lapset 0-14-vuotiaat (PT)";2270
"01200  Hakunila (Vantaa)";"Opiskelijat (PT)";991
"01200  Hakunila (Vantaa)";"Eläkeläiset (PT)";2263
"01200  Hakunila (Vantaa)";"Muut (PT)";710
"01230  Vaarala (Vantaa)";"Asukkaat yhteensä (PT)";3087
"01230  Vaarala (Vantaa)";"Työlliset (PT)";1678
"01230  Vaarala (Vantaa)";"Työttömät (PT)";127
"01230  Vaarala (Vantaa)";"Lapset 0-14-vuotiaat (PT)";491
"01230  Vaarala (Vantaa)";"Opiskelijat (PT)";193
"01230  Vaarala (Vantaa)";"Eläkeläiset (PT)";477
"01230  Vaarala (Vantaa)";"Muut (PT)";121
"01260  Itä-Hakkila (Vantaa)";"Asukkaat yhteensä (PT)";4749
"01260  Itä-Hakkila (Vantaa)";"Työlliset (PT)";2310
"01260  Itä-Hakkila (Vantaa)";"Työttömät (PT)";140
"01260  Itä-Hakkila (Vantaa)";"Lapset 0-14-vuotiaat (PT)";897
"01260  Itä-Hakkila (Vantaa)";"Opiskelijat (PT)";340
"01260  Itä-Hakkila (Vantaa)";"Eläkeläiset (PT)";923
"01260  Itä-Hakkila (Vantaa)";"Muut (PT)";139
"01280  Länsimäki (Vantaa)";"Asukkaat yhteensä (PT)";9987
"01280  Länsimäki (Vantaa)";"Työlliset (PT)";4617
"01280  Länsimäki (Vantaa)";"Työttömät (PT)";610
"01280  Länsimäki (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1692
"01280  Länsimäki (Vantaa)";"Opiskelijat (PT)";631
"01280  Länsimäki (Vantaa)";"Eläkeläiset (PT)";1897
"01280  Länsimäki (Vantaa)";"Muut (PT)";540
"01300  Tikkurila (Vantaa)";"Asukkaat yhteensä (PT)";23436
"01300  Tikkurila (Vantaa)";"Työlliset (PT)";11889
"01300  Tikkurila (Vantaa)";"Työttömät (PT)";1192
"01300  Tikkurila (Vantaa)";"Lapset 0-14-vuotiaat (PT)";2921
"01300  Tikkurila (Vantaa)";"Opiskelijat (PT)";1521
"01300  Tikkurila (Vantaa)";"Eläkeläiset (PT)";4865
"01300  Tikkurila (Vantaa)";"Muut (PT)";1048
"01340  Leinelä (Vantaa)";"Asukkaat yhteensä (PT)";2529
"01340  Leinelä (Vantaa)";"Työlliset (PT)";1437
"01340  Leinelä (Vantaa)";"Työttömät (PT)";168
"01340  Leinelä (Vantaa)";"Lapset 0-14-vuotiaat (PT)";349
"01340  Leinelä (Vantaa)";"Opiskelijat (PT)";170
"01340  Leinelä (Vantaa)";"Eläkeläiset (PT)";320
"01340  Leinelä (Vantaa)";"Muut (PT)";85
"01350  Hiekkaharju (Vantaa)";"Asukkaat yhteensä (PT)";10411
"01350  Hiekkaharju (Vantaa)";"Työlliset (PT)";5072
"01350  Hiekkaharju (Vantaa)";"Työttömät (PT)";625
"01350  Hiekkaharju (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1780
"01350  Hiekkaharju (Vantaa)";"Opiskelijat (PT)";737
"01350  Hiekkaharju (Vantaa)";"Eläkeläiset (PT)";1768
"01350  Hiekkaharju (Vantaa)";"Muut (PT)";429
"01360  Koivukylä-Havukoski (Vantaa)";"Asukkaat yhteensä (PT)";12553
"01360  Koivukylä-Havukoski (Vantaa)";"Työlliset (PT)";5378
"01360  Koivukylä-Havukoski (Vantaa)";"Työttömät (PT)";972
"01360  Koivukylä-Havukoski (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1987
"01360  Koivukylä-Havukoski (Vantaa)";"Opiskelijat (PT)";978
"01360  Koivukylä-Havukoski (Vantaa)";"Eläkeläiset (PT)";2478
"01360  Koivukylä-Havukoski (Vantaa)";"Muut (PT)";760
"01370  Jokiniemi (Vantaa)";"Asukkaat yhteensä (PT)";7101
"01370  Jokiniemi (Vantaa)";"Työlliset (PT)";3722
"01370  Jokiniemi (Vantaa)";"Työttömät (PT)";469
"01370  Jokiniemi (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1182
"01370  Jokiniemi (Vantaa)";"Opiskelijat (PT)";733
"01370  Jokiniemi (Vantaa)";"Eläkeläiset (PT)";695
"01370  Jokiniemi (Vantaa)";"Muut (PT)";300
"01380  Kuusikko-Hakkila (Vantaa)";"Asukkaat yhteensä (PT)";2053
"01380  Kuusikko-Hakkila (Vantaa)";"Työlliset (PT)";1047
"01380  Kuusikko-Hakkila (Vantaa)";"Työttömät (PT)";65
"01380  Kuusikko-Hakkila (Vantaa)";"Lapset 0-14-vuotiaat (PT)";469
"01380  Kuusikko-Hakkila (Vantaa)";"Opiskelijat (PT)";134
"01380  Kuusikko-Hakkila (Vantaa)";"Eläkeläiset (PT)";281
"01380  Kuusikko-Hakkila (Vantaa)";"Muut (PT)";57
"01390  Ruskeasanta-Ilola (Vantaa)";"Asukkaat yhteensä (PT)";9265
"01390  Ruskeasanta-Ilola (Vantaa)";"Työlliset (PT)";4850
"01390  Ruskeasanta-Ilola (Vantaa)";"Työttömät (PT)";336
"01390  Ruskeasanta-Ilola (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1854
"01390  Ruskeasanta-Ilola (Vantaa)";"Opiskelijat (PT)";643
"01390  Ruskeasanta-Ilola (Vantaa)";"Eläkeläiset (PT)";1351
"01390  Ruskeasanta-Ilola (Vantaa)";"Muut (PT)";231
"01400  Rekola (Vantaa)";"Asukkaat yhteensä (PT)";9746
"01400  Rekola (Vantaa)";"Työlliset (PT)";4535
"01400  Rekola (Vantaa)";"Työttömät (PT)";544
"01400  Rekola (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1606
"01400  Rekola (Vantaa)";"Opiskelijat (PT)";733
"01400  Rekola (Vantaa)";"Eläkeläiset (PT)";1936
"01400  Rekola (Vantaa)";"Muut (PT)";392
"01420  Päiväkumpu (Vantaa)";"Asukkaat yhteensä (PT)";3068
"01420  Päiväkumpu (Vantaa)";"Työlliset (PT)";1484
"01420  Päiväkumpu (Vantaa)";"Työttömät (PT)";101
"01420  Päiväkumpu (Vantaa)";"Lapset 0-14-vuotiaat (PT)";614
"01420  Päiväkumpu (Vantaa)";"Opiskelijat (PT)";215
"01420  Päiväkumpu (Vantaa)";"Eläkeläiset (PT)";573
"01420  Päiväkumpu (Vantaa)";"Muut (PT)";81
"01450  Korso (Vantaa)";"Asukkaat yhteensä (PT)";18166
"01450  Korso (Vantaa)";"Työlliset (PT)";8766
"01450  Korso (Vantaa)";"Työttömät (PT)";1058
"01450  Korso (Vantaa)";"Lapset 0-14-vuotiaat (PT)";3042
"01450  Korso (Vantaa)";"Opiskelijat (PT)";1254
"01450  Korso (Vantaa)";"Eläkeläiset (PT)";3350
"01450  Korso (Vantaa)";"Muut (PT)";696
"01480  Mikkola (Vantaa)";"Asukkaat yhteensä (PT)";6387
"01480  Mikkola (Vantaa)";"Työlliset (PT)";3000
"01480  Mikkola (Vantaa)";"Työttömät (PT)";424
"01480  Mikkola (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1073
"01480  Mikkola (Vantaa)";"Opiskelijat (PT)";407
"01480  Mikkola (Vantaa)";"Eläkeläiset (PT)";1185
"01480  Mikkola (Vantaa)";"Muut (PT)";298
"01490  Nikinmäki (Vantaa)";"Asukkaat yhteensä (PT)";4661
"01490  Nikinmäki (Vantaa)";"Työlliset (PT)";2442
"01490  Nikinmäki (Vantaa)";"Työttömät (PT)";124
"01490  Nikinmäki (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1113
"01490  Nikinmäki (Vantaa)";"Opiskelijat (PT)";359
"01490  Nikinmäki (Vantaa)";"Eläkeläiset (PT)";504
"01490  Nikinmäki (Vantaa)";"Muut (PT)";119
"01510  Kirkonkylä-Veromäki (Vantaa)";"Asukkaat yhteensä (PT)";7680
"01510  Kirkonkylä-Veromäki (Vantaa)";"Työlliset (PT)";4186
"01510  Kirkonkylä-Veromäki (Vantaa)";"Työttömät (PT)";439
"01510  Kirkonkylä-Veromäki (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1446
"01510  Kirkonkylä-Veromäki (Vantaa)";"Opiskelijat (PT)";522
"01510  Kirkonkylä-Veromäki (Vantaa)";"Eläkeläiset (PT)";709
"01510  Kirkonkylä-Veromäki (Vantaa)";"Muut (PT)";378
"01520  Tammisto (Vantaa)";"Asukkaat yhteensä (PT)";7616
"01520  Tammisto (Vantaa)";"Työlliset (PT)";4168
"01520  Tammisto (Vantaa)";"Työttömät (PT)";278
"01520  Tammisto (Vantaa)";"Lapset 0-14-vuotiaat (PT)";1675
